,Code,Msoa_name,education_no_qualifications,lone_parent_unemployed,limited_activity_fam_member,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,total_weekly_income
205,E02000212,Croydon 019,21.0,46.4,6.253666549,18.77256318,60.52398,20.8,26.2,58.3,774.7931692307693,1,2,730.0
206,E02000213,Croydon 020,17.9,54.7,8.020102607,14.45864156,57.78309,25.7,34.7,70.1,455.63453103448273,8,0,660.0
207,E02000214,Croydon 021,15.1,30.7,5.740859525,15.72164948,68.868545,9.7,7.6,36.9,233.67415217391303,1,1,1020.0
208,E02000215,Croydon 022,15.0,52.9,7.054573113,10.56845476,60.918705,17.1,24.5,51.2,459.7395343361674,1,0,830.0
209,E02000216,Croydon 023,11.9,44.3,7.465123182,10.83437111,69.902365,6.8,12.2,13.3,463.0512206896552,0,0,1070.0
210,E02000217,Croydon 024,16.4,51.5,5.594549959,13.17280453,61.786805,21.0,22.9,51.2,217.29064727272728,2,4,820.0
211,E02000218,Croydon 025,19.5,48.9,6.09939759,20.77067669,65.32584,26.9,13.8,45.2,419.8082845528455,1,0,930.0
212,E02000219,Croydon 026,16.7,29.6,6.934686443,14.47212337,68.364015,8.7,2.8,36,392.40675543478255,2,0,1000.0
213,E02000220,Croydon 027,13.3,37.8,7.276591438,8.21799308,61.144575,19.4,30.6,58.7,516.4845780189959,5,9,780.0
214,E02000221,Croydon 028,21.2,48.3,8.268839104,18.21835231,61.938425,24.2,17.7,50.7,368.9492489795919,1,2,800.0
215,E02000222,Croydon 029,12.1,40.1,5.487263972,11.21593291,67.71176,10.4,15.5,24.6,303.1141212121212,1,0,1030.0
216,E02000223,Croydon 030,33.4,53.3,8.374148847,24.98418722,56.71786,33.6,20.5,58.9,421.4406781609196,0,0,670.0
217,E02000224,Croydon 031,12.2,45.8,4.815200416,12.01550388,67.30399,12.4,16.8,49.9,301.9652773109244,1,2,990.0
218,E02000225,Croydon 032,33.3,50.0,8.745852687,24.83598875,60.640005,26.9,10.8,58.6,391.886504854369,1,0,710.0
219,E02000226,Croydon 033,14.1,29.8,5.411858337,10.79545455,69.180975,7.0,2.7,37.7,394.0927660818713,2,0,1050.0
220,E02000227,Croydon 034,18.5,35.6,6.449916747,14.15157612,64.903295,18.8,7.4,47.4,393.38878010471205,0,0,860.0
221,E02000228,Croydon 035,11.2,35.4,5.191220923,15.48022599,73.18761,4.1,2.6,21.8,267.5705897435897,0,0,1170.0
222,E02000229,Croydon 036,37.7,52.2,10.80953875,22.4852071,59.19976,30.9,16.0,64.9,672.6586083916084,0,0,620.0
223,E02000230,Croydon 037,13.0,41.3,6.490791439,14.42542787,67.19155,10.2,10.8,55.8,430.6939438877756,2,0,1020.0
224,E02000231,Croydon 038,12.7,38.1,7.09173715,16.20171674,69.75962,5.0,4.5,38.3,377.0808850267379,0,0,1160.0
225,E02000232,Croydon 039,20.0,37.5,6.718221363,14.98079385,68.69638,9.4,4.0,70.2,173.56828767123287,1,0,960.0
226,E02000233,Croydon 040,15.8,40.6,6.797066015,14.61988304,66.95704,11.4,7.1,42.5,281.96496787148595,0,0,980.0
227,E02000234,Croydon 041,15.5,35.9,5.920478624,15.47729379,68.403285,15.2,8.5,62.9,363.6804919908467,2,0,1020.0
228,E02000235,Croydon 042,14.2,40.7,5.123421355,13.63163371,72.074305,9.6,5.2,42.4,148.8562870625,0,0,1120.0
229,E02000236,Croydon 043,15.1,31.4,4.595900248,16.22678397,68.39342,9.0,3.3,46.7,617.5376202321725,0,0,1130.0
230,E02000237,Croydon 044,20.5,35.4,8.280936455,13.10043668,68.09465,11.3,3.9,115,276.3011385542169,0,1,890.0
231,E02000238,Ealing 001,18.9,45.3,5.484210526,17.65612953,62.620455,15.7,20.7,54.3,539.2309728260869,1,2,880.0
232,E02000239,Ealing 002,14.7,33.1,5.444444444,18.44380403,64.71557,8.6,18.0,14.4,360.06933519553075,0,0,950.0
233,E02000240,Ealing 003,23.4,52.7,7.228446176,19.1886671,62.365435,23.7,23.7,54.5,435.6064107142857,0,0,730.0
234,E02000241,Ealing 004,17.6,43.3,5.196565748,15.38461538,64.19999,14.9,20.7,43.4,142.43756054931333,0,0,900.0
235,E02000242,Ealing 005,17.8,45.6,5.781457933,20.14218009,61.62449,11.2,23.6,39.2,323.1253670886076,0,0,850.0
236,E02000243,Ealing 006,18.6,42.1,6.910330239,15.625,61.898975,15.9,20.9,47.7,577.3635840707965,2,1,820.0
237,E02000244,Ealing 007,16.1,41.0,5.883993307,17.62785637,64.549955,15.3,19.0,28.5,509.77884530386734,1,0,920.0
238,E02000245,Ealing 008,25.4,61.1,8.509073075,19.15384615,61.02823,26.8,28.8,90.4,350.4440203045685,0,1,640.0
239,E02000246,Ealing 009,25.9,48.9,7.418838592,25.0,60.75126,21.4,23.5,41.6,387.578152631579,1,0,710.0
240,E02000247,Ealing 010,22.0,54.9,8.100504463,18.80286272,60.98075,21.1,25.7,43.2,256.3154673913044,1,0,740.0
241,E02000248,Ealing 011,11.2,55.5,5.426779384,15.88785047,66.350165,16.1,22.8,40.4,382.0706394849785,0,0,960.0
242,E02000249,Ealing 012,20.8,44.9,7.045719466,19.83556012,61.69351,14.6,23.4,33.6,187.38924550898204,2,0,780.0
243,E02000250,Ealing 013,6.9,24.8,5.225836288,13.64705882,68.754405,4.0,9.3,35.4,595.9251643835617,0,0,1310.0
244,E02000251,Ealing 014,18.4,48.8,6.508056395,20.92793682,65.702605,13.1,20.4,39.8,458.4358,0,0,890.0
245,E02000252,Ealing 015,16.3,53.6,6.830826293,18.51520572,57.64741,28.4,36.5,38.1,133.08637450980393,3,1,820.0
246,E02000253,Ealing 016,23.3,47.9,9.426910299,18.57651246,59.90713,24.8,22.7,113.5,551.0149937106919,0,0,680.0
247,E02000254,Ealing 017,20.5,49.6,8.157336015,20.856102,62.714815,15.5,25.0,56.4,618.6439424460432,0,0,850.0
248,E02000255,Ealing 018,12.5,50.8,6.222926572,19.31364725,67.51381,18.3,20.6,53.2,238.0529226006192,0,0,1040.0
249,E02000256,Ealing 019,7.3,40.0,5.642703984,14.46808511,67.980765,9.8,24.1,44,442.8926592920354,2,0,1140.0
250,E02000257,Ealing 020,7.6,45.2,5.455622178,15.1372549,68.41267,9.6,21.7,69,390.12242672413794,5,7,1140.0
251,E02000258,Ealing 021,13.0,52.1,5.304606241,19.13580247,63.568505,14.5,23.7,18.4,630.9568043478262,0,0,970.0
252,E02000259,Ealing 022,13.0,39.4,4.748247291,16.05504587,66.812,9.4,14.1,57.1,589.950701754386,0,0,1080.0
253,E02000260,Ealing 023,21.7,52.4,8.518943743,21.65354331,61.13685,15.3,28.1,33.4,152.067421875,1,0,800.0
254,E02000261,Ealing 024,14.8,53.6,6.409065577,25.51781276,62.880835,18.2,34.1,27.9,354.4220962343096,1,0,850.0
255,E02000262,Ealing 025,14.8,42.0,7.831932773,18.75616979,59.660575,18.1,30.0,35.2,257.98511818181817,2,1,800.0
256,E02000263,Ealing 026,24.1,55.6,8.876858297,23.07157748,58.97189,16.4,32.5,54.9,197.9176371552976,0,0,760.0
257,E02000264,Ealing 027,8.9,49.6,5.985437492,18.99371069,68.385935,13.6,23.2,48.7,136.4731978021978,3,0,1110.0
258,E02000265,Ealing 028,14.7,50.0,6.619300297,15.41984733,62.97733,18.6,26.4,95.8,262.5060875420876,4,1,830.0
259,E02000266,Ealing 029,24.0,55.0,10.37223258,27.32240437,57.304725,24.7,34.2,95.3,466.0370440677967,0,0,700.0
260,E02000267,Ealing 030,13.7,35.5,5.688709212,12.21621622,62.739965,15.4,18.8,57.4,481.5296396181384,1,0,970.0
261,E02000268,Ealing 031,12.9,48.6,6.026928831,14.88095238,65.45605,11.8,17.5,56.2,159.74652760084925,1,0,1040.0
262,E02000269,Ealing 032,8.0,36.0,4.580341669,15.11017838,68.980055,7.0,13.7,51.8,205.40330601092896,2,1,1230.0
263,E02000270,Ealing 033,19.7,57.8,8.230759667,24.66793169,57.557995,27.5,33.7,51.7,134.59146525679756,0,0,680.0
264,E02000271,Ealing 034,7.8,41.0,3.829661393,12.85189718,69.72138,7.2,13.2,28.7,368.8895191256831,0,1,1390.0
265,E02000272,Ealing 035,11.3,33.0,5.483106106,13.52657005,66.615145,7.3,9.2,47,501.2560342465753,1,0,1140.0
266,E02000274,Ealing 037,23.2,60.5,7.680829341,24.96924969,60.023885,17.8,34.7,39.5,514.4354020618556,1,0,740.0
267,E02000275,Ealing 038,22.8,60.5,10.08166714,19.11057692,58.075625,19.4,29.7,66.1,176.61518518518517,0,0,740.0
268,E02000276,Ealing 039,9.0,36.2,4.195180006,11.54345006,65.50927,8.1,14.1,48.2,511.27015000000006,0,4,1190.0
269,E02000277,Enfield 001,27.7,58.1,7.498940828,17.02755906,64.938875,22.5,14.1,22.1,648.8596153846154,1,0,760.0
270,E02000278,Enfield 002,32.4,62.0,9.347063483,23.27402135,57.731635,32.6,19.8,31.8,514.9728917197452,0,0,660.0
271,E02000279,Enfield 003,24.8,61.0,6.376195537,21.11702128,58.28378,31.6,20.0,44.1,466.84299549549553,1,0,740.0
272,E02000280,Enfield 004,21.5,50.8,7.704051674,15.32599492,64.37913,18.1,11.0,48.9,326.1096720564784,1,3,850.0
273,E02000281,Enfield 005,23.3,58.7,8.194680249,14.6539028,58.83099,22.9,18.7,36,244.58270531400967,0,0,760.0
274,E02000282,Enfield 006,32.4,63.9,7.515085025,20.8281054,57.3594,33.3,24.5,30.5,591.3254736842106,1,0,630.0
275,E02000283,Enfield 007,28.3,56.5,7.027540361,25.75406032,61.080795,28.7,15.8,26.8,378.9684966887417,0,0,770.0
276,E02000284,Enfield 008,18.1,46.4,6.804878049,12.37209302,65.845375,14.8,11.9,34.3,417.3676359832636,1,2,930.0
277,E02000285,Enfield 009,17.9,38.6,5.835986054,15.14124294,67.41562,10.3,4.9,39.3,190.68791411042943,0,0,970.0
278,E02000286,Enfield 010,17.4,35.7,7.783770532,9.7799511,70.775225,14.6,12.5,41.2,276.60246043165466,2,0,920.0
279,E02000287,Enfield 011,17.8,45.7,7.108310128,15.72739187,69.16627,9.9,9.0,28.8,387.2116593251029,1,1,950.0
280,E02000288,Enfield 012,27.7,57.5,7.70257388,22.21514959,59.928095,26.5,24.1,31.6,297.8541491525424,3,0,700.0
281,E02000289,Enfield 013,17.8,37.1,6.36322119,14.4057623,69.67727,10.1,3.5,35.9,424.0929032258064,1,0,990.0
282,E02000290,Enfield 014,29.7,57.0,7.276995305,17.11851278,56.53433,27.9,28.5,26.6,342.90644688644693,0,0,630.0
283,E02000291,Enfield 015,21.3,54.8,7.933662035,14.03212172,64.604015,21.8,20.2,24.3,182.41779635499208,6,5,800.0
284,E02000292,Enfield 016,22.0,47.1,5.799537718,15.89928058,65.372005,18.3,11.2,51,637.5024038461538,1,0,860.0
285,E02000293,Enfield 017,15.8,41.2,6.104328524,16.40826873,68.98785,6.4,4.8,30.5,471.0655440414507,1,0,1030.0
286,E02000294,Enfield 018,27.8,56.3,7.861245636,25.25814138,59.82153,25.2,17.8,23.2,436.2902674418605,1,0,720.0
287,E02000295,Enfield 019,17.0,41.6,7.559111536,14.06945681,68.047475,12.0,11.5,36.4,325.5717598039216,1,0,950.0
288,E02000296,Enfield 020,19.0,51.5,7.645516518,14.19529837,62.385045,17.0,17.3,29.5,268.6857261345853,3,1,810.0
289,E02000297,Enfield 021,19.0,34.4,6.485265649,14.75256769,68.40209,9.1,7.5,22.1,693.7286488888889,1,1,980.0
290,E02000298,Enfield 022,14.3,28.0,4.764292879,16.77083333,71.24879,6.4,8.4,34.6,795.9190014534885,0,0,1130.0
291,E02000299,Enfield 023,28.6,50.9,8.118556701,23.9546421,58.295225,27.4,26.0,30.7,268.8955274725275,0,0,690.0
292,E02000300,Enfield 024,24.8,55.1,6.705896776,22.41238794,61.60496,27.1,23.1,40.3,367.81382352941176,0,1,740.0
293,E02000301,Enfield 025,29.6,52.9,8.2224429,20.8358209,56.539055,30.2,26.9,40.1,338.66825,0,0,620.0
294,E02000302,Enfield 026,22.7,38.7,7.650732645,17.72853186,60.603325,13.4,14.6,43.3,331.0985706214689,1,0,840.0
295,E02000303,Enfield 027,31.3,59.3,8.986889154,24.37357631,56.26607,29.0,28.7,42.8,210.0303156732892,0,0,630.0
296,E02000304,Enfield 028,13.7,30.8,6.391395723,14.32958035,68.84376,6.9,8.2,N/A - not available,298.1409111111111,0,0,1120.0
297,E02000305,Enfield 029,15.4,34.2,6.660488822,11.6097561,65.10172,12.7,18.9,42.3,452.31292391304345,1,0,940.0
298,E02000306,Enfield 030,31.7,58.2,8.099245819,23.43647136,54.15149,31.7,32.6,51.4,301.143015037594,2,1,550.0
299,E02000307,Enfield 031,25.6,53.5,6.634255039,20.54317549,60.176335,23.1,17.2,29.8,353.63684507042257,0,0,790.0
300,E02000308,Enfield 032,17.8,54.5,7.290589452,15.78947368,63.6253,18.6,17.6,44.7,207.5118794520548,1,0,830.0
301,E02000309,Enfield 033,27.1,54.3,7.016874821,21.83976261,59.265455,29.0,29.9,28.7,277.89876470588234,3,0,680.0
302,E02000311,Enfield 035,22.6,46.7,7.475688817,17.10825132,60.15796,23.5,20.6,25.2,393.4559255319149,0,0,740.0
303,E02000312,Enfield 036,14.4,39.1,6.435596295,10.9947644,65.58337,16.7,25.9,42.7,244.5142997032641,1,0,880.0
304,E02000313,Greenwich 001,23.5,49.5,6.731647883,24.4140625,60.178375,26.7,25.9,41.1,768.6390000000001,0,0,690.0
305,E02000314,Greenwich 002,16.2,50.1,5.287146764,21.26410835,60.46921,19.4,26.5,39.6,515.5491291585126,3,2,870.0
306,E02000315,Greenwich 003,27.9,53.6,9.394273128,24.75862069,59.211425,29.3,20.9,36,235.46586243386244,1,0,710.0
307,E02000316,Greenwich 004,16.1,49.2,5.581395349,17.21854305,58.57298,21.8,33.3,28.3,477.50359848484845,3,1,770.0
308,E02000317,Greenwich 005,25.3,55.8,8.422939068,21.95488722,58.40395,25.6,28.2,44.6,115.32221428571428,0,0,690.0
309,E02000318,Greenwich 006,21.4,47.9,7.051412315,21.98049512,59.22169,18.8,28.2,36.2,498.9128855421686,1,0,740.0
310,E02000319,Greenwich 007,18.8,46.7,7.109652721,18.27309237,61.189445,19.9,27.1,17.8,317.7745326460481,0,0,780.0
311,E02000320,Greenwich 008,21.8,47.3,7.457729469,17.95121951,61.97549,18.5,15.6,56.1,452.5117611940299,0,0,790.0
312,E02000321,Greenwich 009,25.4,52.2,8.291666667,19.25287356,59.808345,26.6,26.4,44.8,473.2384518518519,0,0,660.0
313,E02000323,Greenwich 011,22.8,47.4,7.091999251,22.0952381,59.34827,25.7,32.5,45.7,391.3689643962848,1,0,650.0
314,E02000324,Greenwich 012,25.5,51.7,10.08885851,22.2,60.02942,22.7,20.4,46.2,464.98188764044943,0,0,730.0
315,E02000326,Greenwich 014,16.0,51.6,6.690240453,14.82254697,63.02995,17.6,13.2,42.3,141.32860555555555,0,0,960.0
316,E02000327,Greenwich 015,20.1,53.6,6.388278388,26.46775746,58.78883,25.3,25.6,45.6,468.1607756410256,0,0,740.0
317,E02000328,Greenwich 016,14.7,41.4,7.87163185,14.05184175,62.995485,11.2,17.0,31.6,138.98690109890111,0,0,1030.0
318,E02000329,Greenwich 017,23.5,39.6,8.349514563,16.87344913,61.43852,15.8,12.4,62.7,397.342314516129,0,0,800.0
319,E02000331,Greenwich 019,22.9,52.1,8.913293321,18.04435484,59.93204,26.3,19.9,57.2,422.521237804878,0,0,770.0
320,E02000332,Greenwich 020,16.0,42.4,5.721770302,16.5961945,67.02381,15.3,11.6,29.5,342.66106285714284,0,0,980.0
321,E02000333,Greenwich 021,9.4,45.7,5.918009252,14.03508772,70.24285,12.2,12.1,30.2,483.3496923076923,1,0,1210.0
322,E02000334,Greenwich 022,24.6,43.0,9.182253826,17.81818182,61.801065,22.4,12.5,42.5,283.7962907801419,0,0,840.0
323,E02000335,Greenwich 023,21.3,33.8,6.917086578,13.50059737,66.31706,8.4,5.1,26.5,346.47644545454546,0,0,920.0
324,E02000337,Greenwich 025,31.3,46.2,10.10624842,18.03738318,58.38809,23.6,10.8,49.8,474.5215180722892,0,0,740.0
325,E02000339,Greenwich 027,18.5,44.0,8.442211055,15.27777778,66.460825,12.1,7.6,47.7,289.62177639751553,4,1,960.0
326,E02000340,Greenwich 028,21.2,44.9,8.081471748,14.63414634,66.441955,15.2,9.7,32.2,961.5807051630436,1,1,830.0
327,E02000341,Greenwich 029,31.5,53.3,10.36053625,20.53333333,58.521415,30.1,14.1,65.5,460.248075862069,0,0,690.0
328,E02000342,Greenwich 030,21.7,52.4,7.190454052,16.80672269,65.26663,23.1,13.7,21.1,370.9705634920635,0,0,740.0
329,E02000343,Greenwich 031,27.4,47.2,10.18726592,17.25394897,61.303085,19.1,10.1,50.4,593.7215000000001,0,0,790.0
330,E02000344,Greenwich 032,23.3,32.7,8.031939878,13.11688312,66.66651,8.8,7.7,18.2,474.944256,0,0,880.0
331,E02000345,Hackney 001,32.0,45.8,4.989816701,44.85106383,63.879755,10.9,30.6,27.7,234.28861333333333,1,1,970.0
332,E02000346,Hackney 002,27.6,55.3,10.8338805,20.72409488,53.212955,40.6,33.3,61,209.78286931818184,0,1,550.0
333,E02000347,Hackney 003,28.6,51.5,6.347410759,38.53028798,59.992915,15.0,28.7,25.7,193.01427777777772,0,0,860.0
334,E02000348,Hackney 004,31.1,51.3,7.216748768,35.60477002,58.941335,18.6,27.7,27.2,263.8193,1,0,730.0
335,E02000350,Hackney 006,16.6,40.6,5.251525995,24.18111753,61.3495,15.8,31.1,34.1,157.0425608108108,0,6,910.0
336,E02000351,Hackney 007,11.2,53.3,5.690484571,17.42209632,57.15228,26.8,32.7,32.5,274.60105479452056,1,2,960.0
337,E02000352,Hackney 008,18.9,44.5,8.455615284,24.6737841,58.94463,15.2,25.8,53.6,808.9709855072464,0,0,860.0
338,E02000353,Hackney 009,12.4,42.2,5.599794503,14.38848921,61.555165,13.0,27.9,33.5,198.5894903846154,2,10,1020.0
339,E02000354,Hackney 010,21.0,55.5,8.798147758,21.29471891,54.661405,27.7,32.4,34.5,198.14254730983305,0,0,650.0
340,E02000355,Hackney 011,17.5,47.3,7.90807307,20.42410714,58.544015,18.2,29.0,33.6,186.9135327102804,1,2,820.0
341,E02000356,Hackney 012,11.8,38.9,5.077593248,14.38935913,63.328925,15.6,27.0,42.7,442.61575796178346,0,2,1000.0
342,E02000357,Hackney 013,27.6,53.5,10.12778041,26.28968254,56.408575,32.9,30.1,59.8,312.09553333333326,0,0,580.0
343,E02000358,Hackney 014,17.0,54.5,7.650569723,15.73994867,57.1721,30.4,31.0,42.8,147.5318170731707,1,3,760.0
344,E02000359,Hackney 015,19.7,54.5,7.628020058,25.0,58.98009,20.6,23.3,31.4,363.4596782608696,0,1,790.0
345,E02000360,Hackney 016,20.6,51.0,8.120793482,20.02635046,57.15346,32.8,33.5,55.9,211.58116666666663,1,1,640.0
346,E02000361,Hackney 017,16.1,51.1,6.583769634,17.47815231,58.53365,25.8,37.1,20.5,314.4030048076923,4,1,740.0
347,E02000362,Hackney 018,22.3,57.0,9.963853528,25.0,57.440815,35.0,28.0,53,265.33741013824886,0,0,680.0
348,E02000363,Hackney 019,26.2,57.2,8.520055325,22.39170226,55.24609,36.8,32.4,44.7,208.46393434343432,0,0,610.0
349,E02000364,Hackney 020,14.5,47.1,6.85688508,16.468039,58.382215,22.7,29.1,38.5,222.88914673913044,1,0,910.0
350,E02000365,Hackney 021,14.6,53.0,6.988404889,16.93171188,59.93526,27.6,34.3,31.5,230.55527638190955,2,2,830.0
351,E02000366,Hackney 022,22.6,52.6,8.938219403,21.1026616,57.683125,23.5,25.1,80,375.5815416666667,1,0,720.0
352,E02000367,Hackney 023,12.9,48.3,5.471717483,17.32495512,60.52893,25.5,35.7,51.3,212.0699498069498,2,4,920.0
353,E02000368,Hackney 024,22.8,58.4,9.059704597,22.46998285,56.034635,32.9,33.8,45.9,142.4764128440367,0,0,630.0
354,E02000369,Hackney 025,19.6,56.4,8.107641884,18.08590806,56.75525,29.8,34.6,31.9,171.32696130952382,2,0,710.0
355,E02000370,Hackney 026,20.6,53.2,7.842428623,17.20542231,56.69124,31.9,36.7,38.2,206.11821428571423,0,1,700.0
356,E02000371,Hackney 027,11.9,48.9,4.802328402,18.05128205,60.135985,31.2,42.6,19.7,535.2217612966601,4,7,830.0
357,E02000372,Hammersmith and Fulham 0,23.0,54.0,8.207084469,24.23112768,58.17657,24.5,37.1,65,198.79105014749263,1,2,730.0
358,E02000373,Hammersmith and Fulham 0,25.7,55.4,8.486031841,24.0776699,59.921415,34.5,36.4,32.2,431.9973305084745,1,0,640.0
359,E02000374,Hammersmith and Fulham 0,17.6,53.8,8.082008617,21.14882507,61.67841,27.4,25.0,22.9,346.77037614678903,0,0,930.0
360,E02000375,Hammersmith and Fulham 0,15.1,52.3,7.598178714,17.6217765,57.566975,25.3,34.8,52.6,370.175375,3,1,810.0
361,E02000376,Hammersmith and Fulham 0,13.3,46.1,6.811279826,12.77258567,58.33818,25.7,34.5,63.5,56.6051686746988,3,2,830.0
362,E02000377,Hammersmith and Fulham 0,14.4,47.8,7.087770841,16.44815256,60.89533,19.8,31.0,58,95.10318666666667,2,1,830.0
363,E02000378,Hammersmith and Fulham 0,9.4,46.9,5.861646771,16.36363636,62.775455,19.7,33.2,30.8,371.9664444444445,3,0,990.0
364,E02000379,Hammersmith and Fulham 0,11.0,50.0,7.162643451,19.20374707,60.74867,16.1,27.9,43.5,418.3629090909091,0,0,990.0
365,E02000380,Hammersmith and Fulham 0,10.5,46.6,5.150946614,14.89698891,65.149735,11.7,22.6,55.7,234.62780582524272,0,0,1130.0
366,E02000381,Hammersmith and Fulham 0,9.5,42.0,5.200823893,16.94711538,64.71665,13.6,29.4,56.3,256.5538404255319,1,0,1140.0
367,E02000382,Hammersmith and Fulham 0,9.9,54.5,5.837522296,16.47058824,66.35356,13.7,28.1,32.8,157.59787835926448,3,1,1090.0
368,E02000383,Hammersmith and Fulham 0,9.1,41.9,5.682782019,15.2758133,62.88926,15.7,30.9,21.2,274.35563746630726,2,0,960.0
369,E02000384,Hammersmith and Fulham 0,17.4,51.0,9.590163934,20.25677603,60.19508,29.2,29.4,65.5,398.8895360824743,4,1,770.0
370,E02000385,Hammersmith and Fulham 0,6.7,47.7,3.76501136,8.547008547,63.693415,14.0,28.7,30.6,201.3158848920864,0,0,1200.0
371,E02000386,Hammersmith and Fulham 0,17.1,49.2,7.890855457,19.27846674,57.837215,33.4,33.7,44.9,216.3207028571429,1,0,790.0
372,E02000387,Hammersmith and Fulham 0,14.0,51.9,6.855867347,13.30998249,57.629485,20.2,35.0,24.1,261.68850406504066,0,1,870.0
373,E02000388,Hammersmith and Fulham 0,12.8,47.4,6.425262131,14.13043478,65.087265,14.0,26.1,41.9,230.89110774410776,2,3,940.0
374,E02000389,Hammersmith and Fulham 0,10.7,35.9,4.966686856,15.18661519,70.220605,6.4,17.9,18.7,490.5973333333333,3,0,1170.0
375,E02000390,Hammersmith and Fulham 0,12.5,48.0,6.436104218,16.80261011,61.979735,14.0,23.2,43.8,116.05927450980391,2,2,1010.0
376,E02000391,Hammersmith and Fulham 0,10.9,55.8,5.304696597,20.0,66.203415,8.5,19.8,34.6,197.69039256198343,3,1,1140.0
377,E02000392,Hammersmith and Fulham 0,9.9,54.1,5.011484652,18.62269641,63.786255,14.6,24.2,25.3,173.25998055555556,5,0,1170.0
378,E02000393,Hammersmith and Fulham 0,8.0,48.7,3.896534571,14.2599278,68.296355,5.9,13.8,18.8,119.6278695652174,1,0,1360.0
379,E02000394,Hammersmith and Fulham 0,12.4,44.3,5.828497743,13.62048894,64.766015,21.5,26.0,17,122.585336492891,2,0,960.0
380,E02000395,Hammersmith and Fulham 0,6.3,48.6,4.066543438,21.42857143,70.52056,5.4,14.9,24,176.2075145631068,1,0,1400.0
381,E02000396,Hammersmith and Fulham 0,11.7,52.9,4.854515302,19.6801968,65.203225,19.1,20.7,35.7,436.6024909090909,0,0,1190.0
382,E02000397,Haringey 001,17.0,46.0,6.705054383,12.7388535,61.08146,16.9,35.2,31.5,184.94477536231884,1,0,760.0
383,E02000398,Haringey 002,28.2,57.4,7.875894988,23.80090498,53.71007,33.1,35.3,49.2,291.4098134715026,0,0,570.0
384,E02000400,Haringey 004,16.4,46.5,6.468440271,18.60019175,60.39243,17.2,24.6,40.4,74.06052269170578,2,3,890.0
385,E02000401,Haringey 005,30.5,51.5,9.622809623,24.6728972,57.20399,30.6,26.2,28.1,189.68874452554743,0,1,640.0
386,E02000402,Haringey 006,29.5,54.0,9.018963715,23.58402971,57.850215,31.3,30.9,23,262.99892,0,0,600.0
387,E02000403,Haringey 007,16.6,50.2,6.500902903,14.82444733,58.569435,19.5,32.8,18.8,282.1734555555556,0,3,750.0
388,E02000404,Haringey 008,23.5,59.1,8.174982912,25.0,58.94853,24.5,31.2,27.1,224.75336842105264,1,0,720.0
389,E02000405,Haringey 009,7.7,39.6,4.398289554,18.11111111,67.867785,6.5,10.5,42,489.82481632653054,0,1,1360.0
390,E02000406,Haringey 010,21.0,58.2,8.953736655,18.54304636,57.43439,23.8,27.8,37,192.1087027027027,0,0,680.0
391,E02000407,Haringey 011,24.6,47.0,8.123632385,16.32841328,56.791265,28.4,35.8,22.3,35.6163288973384,0,6,610.0
392,E02000408,Haringey 012,26.9,50.1,7.764056752,20.31114952,59.568685,29.7,33.5,25.8,142.03991216216215,2,4,630.0
393,E02000409,Haringey 013,27.0,49.2,8.564424697,20.30401737,57.36951,29.8,33.4,32.2,408.22175,1,0,630.0
